"title","city","address","phone","imageUrl","website","rank","categoryName","url","totalScore","state"
"Dr Swati Chavhan Vanjari Consultant Psychiatrist and Psychotherapist","Nashik","2nd Floor, Besides Sarvaangi Sarees, Solitaire Building, Manoday Clinic, above Lolo, near Vidya Vikas Circle, Nashik, Maharashtra 422005, India",,"https://lh5.googleusercontent.com/p/AF1QipMYr-xP1R1g6nKfZl199AvrcnUgTQDcCmXwii3O=w408-h306-k-no",,"9","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr%20Swati%20Chavhan%20Vanjari%20Consultant%20Psychiatrist%20and%20Psychotherapist&query_place_id=ChIJCTvpY_rr3TsRNtXRLqTCr6g","5","Maharashtra"
"Dr. Mahesh Bhirud, M.D., Deaddiction, Sexologist, Psychiatry, Counselor,","Nashik","308 Third Floor, Skin & Mind Care, SK Empire, Besides Ved Mandir, Trambakeshwar Rd, Wild Orcade Society, Tidke Colony, Nashik, Maharashtra 422002, India","+91 253 231 7785","https://lh5.googleusercontent.com/p/AF1QipNNyzzkpWtgjoDzEhaW6aa95UQ6o0wWMjR_ovJD=w408-h257-k-no",,"8","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr.%20Mahesh%20Bhirud%2C%20M.D.%2C%20Deaddiction%2C%20Sexologist%2C%20Psychiatry%2C%20Counselor%2C&query_place_id=ChIJJ-9KXKfr3TsRkQ_5s0IEYs8","4.8","Maharashtra"
"Dr. Kavita B. Deore, M.D., Deaddiction Center, Psychiatry, Counselor,Nashamukti Kendra","Nashik","Deore Speciality Hospital, behind Axis Bank ATM, behind Dholya Ganpati, Ashok Stambh, Mumbai Naka, Matoshree Nagar, Nashik, Maharashtra 422001, India","+91 253 257 0413","https://lh5.googleusercontent.com/p/AF1QipOsk9z1qJnSEQXfD3qU8XD47nkQz89r9Vv0r-w7=w426-h240-k-no",,"7","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr.%20Kavita%20B.%20Deore%2C%20M.D.%2C%20Deaddiction%20Center%2C%20Psychiatry%2C%20Counselor%2CNashamukti%20Kendra&query_place_id=ChIJ7QWbQK_r3TsRcDtMz9Mp9_4","4.6","Maharashtra"
"Dr. Umesh Nagapurkar's Mental Health Clinic l Best Psychiatrists l mansopchar doctor l nashik","Nashik","1st floor, Dr. Nagarpurkar Clinic, laxmi enclave, Gangapur Rd, Old Pandit Colony, Police Staff Colony, Nashik, Maharashtra 422002, India","+91 82618 16532","https://lh5.googleusercontent.com/p/AF1QipMKGdC8XOuvwgoM0KKCjuaGsu2K_iVCmI2kEhX6=w408-h246-k-no","https://drumeshnagapurkar.com/","6","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr.%20Umesh%20Nagapurkar's%20Mental%20Health%20Clinic%20l%20Best%20Psychiatrists%20l%20mansopchar%20doctor%20l%20nashik&query_place_id=ChIJVVVVFQnr3TsRyrIyeg-Blrk","4.9","Maharashtra"
"Manoday Mind Care Clinic","Nashik","Gangapur road , near vidyavikas circle, Beside Sarvangee Sarees and city union bank, near vidya vikas circle ,, Near Nirman house, Nashik, Maharashtra 422005, India",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=T9O4eCf8jvqggImlypp_XQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=312.17706&pitch=0&thumbfov=100","http://www.manoday.in/","5","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Manoday%20Mind%20Care%20Clinic&query_place_id=ChIJU2H3bKDr3TsR6s78eD9Wnmc","5","Maharashtra"
"Dr. Hemant Sonanis - Best Psychiatrist and Counselor in Nashik","Nashik","College Rd, beside Sarvangee Sarees and City Union Bank, near Nirman Villa, Yashogandha Society, Patil Colony, Nashik, Maharashtra 422005, India","+91 80078 69220","https://lh5.googleusercontent.com/p/AF1QipPx5YiFeKEXl17SXqGZ5eulvAz6i4cTeTkoRape=w408-h408-k-no","http://www.manoday.in/","4","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr.%20Hemant%20Sonanis%20-%20Best%20Psychiatrist%20and%20Counselor%20in%20Nashik&query_place_id=ChIJQ2LjbKDr3TsRCcL6X5YAEhc","4.7","Maharashtra"
"Patil Medicare Hospital","Parola","V4GF+98X, Shelar Nagar, Sane Guruji Colony, Parola, Maharashtra 425111, India",,"https://lh5.googleusercontent.com/p/AF1QipPeI1zMMLaGaXD4DJA0c8-vBskuWo-grvDpVyo7=w526-h240-k-no",,"22","Hospital","https://www.google.com/maps/search/?api=1&query=Patil%20Medicare%20Hospital&query_place_id=ChIJq21YbMk32TsRJzYqIPto4tE","5","Maharashtra"
"Dr. Muktesh Daund's Psychiatry Clinic & Deaddiction Centre- Psychiatrist in Nashik / Sexual Health / Sleep Disorder in Nashik","Nashik","NIMS Hospital, Saraswati Heights, Gangapur Rd, opp. Bank Of Maharashtra, Thatte Nagar, Nashik, Maharashtra 422005, India","+91 98540 19455","https://lh5.googleusercontent.com/p/AF1QipMw1sw6NGo-490_YP61tRzN48AaJSMhmYVoUA5F=w408-h272-k-no","http://www.mindbrainandpsychiatry.com/","3","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr.%20Muktesh%20Daund's%20Psychiatry%20Clinic%20%26%20Deaddiction%20Centre-%20Psychiatrist%20in%20Nashik%20%2F%20Sexual%20Health%20%2F%20Sleep%20Disorder%20in%20Nashik&query_place_id=ChIJeZpmtlLq3TsRdAYmsOqAzN8","4.9","Maharashtra"
"Valvi Neuro Psychiatry and Dental clinic","Nandurbar","Raghukul Nagar, Plot No.73, Khodai mata Mandir road, Telephone Colony, Nehru Nagar, Nandurbar, Maharashtra 425412, India",,"https://lh5.googleusercontent.com/p/AF1QipMSSHsc0ZFjFBwPvEjOG4A8i-DmhNvJtqbTY97a=w408-h369-k-no",,"9","Mental health service","https://www.google.com/maps/search/?api=1&query=Valvi%20Neuro%20Psychiatry%20and%20Dental%20clinic&query_place_id=ChIJvdFwruEJ3zsR56oTOBqalZA",,"Maharashtra"
"(DR.DINESH VALVI) VALVI NEURO PSYCHIATRY & Dental CLINIC","Nandurbar","Raghukul nagar, Khodai mata Mandir road, near Aadhar hospital, Telephone Colony, Nehru Nagar, Nandurbar, Maharashtra 425412, India","+91 63543 22306","https://lh5.googleusercontent.com/p/AF1QipNvvWYFOlRiKYIam1gL-Iohzt_JQuQUvr8bzL9m=w408-h306-k-no",,"6","Hospital","https://www.google.com/maps/search/?api=1&query=(DR.DINESH%20VALVI)%20VALVI%20NEURO%20PSYCHIATRY%20%26%20Dental%20CLINIC&query_place_id=ChIJpYQllfEJ3zsRIetvKRFftRU","5","Maharashtra"
"Dr.Dinesh Thakur","Dhule","Badgujar Plot, 80 Feet Rd, near New Pooja Medical, Pawan Nagar, Dhule, Maharashtra 424004, India",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yI-6xlIeQPQGLNCx3z0xPQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=106.553085&pitch=0&thumbfov=100",,"2","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr.Dinesh%20Thakur&query_place_id=ChIJYaWJJTXP3jsRYwbApOqLXt4","4.8","Maharashtra"
"Narmada Medical Foundation","Amalner","Near Union Bank Yashwant Nagar, Amalner, Maharashtra 425401, India","+91 2587 223 097","https://lh5.googleusercontent.com/p/AF1QipNYAOuMr5j_3a0N3_9mOKdQXPJg-TRsDMzBmfpm=w435-h240-k-no",,"3","Hospital","https://www.google.com/maps/search/?api=1&query=Narmada%20Medical%20Foundation&query_place_id=ChIJ9b5WU9Et2TsRT_vJPAnupWg","3.9","Maharashtra"
"Drushti Eye Hospital Amalner","Amalner","Sane Nagar, Amalner, Maharashtra 425401, India",,"https://lh5.googleusercontent.com/p/AF1QipODspW-x_imFKhAjq67Wv8vF8P3OnMRSLXQYtQc=w426-h240-k-no",,"1","Hospital","https://www.google.com/maps/search/?api=1&query=Drushti%20Eye%20Hospital%20Amalner&query_place_id=ChIJwROv_okt2TsRSlk0HaX_xV4","5","Maharashtra"
"Ujjwal wellness centre |Drug addiction treatment | Detox centers | Psychiatric Treatment","thane","House no 135, chinchawali village, taluka Bhiwandi, dist, thane, Maharashtra 421302, India","+91 89283 00290","https://lh5.googleusercontent.com/p/AF1QipPw1_klHzC9ZU6lGBqt00T4hFPaBCqUiku8Fkq1=w408-h306-k-no","https://sites.google.com/view/ujjwal-wellness-centre/","22","Addiction treatment center","https://www.google.com/maps/search/?api=1&query=Ujjwal%20wellness%20centre%20%7CDrug%20addiction%20treatment%20%7C%20Detox%20centers%20%7C%20Psychiatric%20Treatment&query_place_id=ChIJL49Z_7Gf5zsRzAtW89SQHaQ","4.4","Maharashtra"
"Dr Abhijeet Bombe, Neuropsychiatrist","Shahapur","Dr Suroshe 's Chaitanya Hospital, Pandit naka, Shahapur, Maharashtra 421601, India",,,,"21","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr%20Abhijeet%20Bombe%2C%20Neuropsychiatrist&query_place_id=ChIJxXE11iaD5zsRGjnOPGEdFR0","5","Maharashtra"
"Aastha Hospital","Ichalkaranji","7/86/87, Near Phule Putla, Vetal, Narayan Peth, Ichalkaranji, Maharashtra 416115, India","+91 230 243 6655","https://lh5.googleusercontent.com/p/AF1QipM-0cpLaK2dDIDscWnqZ2vIM2JjUNPd-3i6uolt=w427-h240-k-no","http://www.mindclinic.co.in/","11","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Aastha%20Hospital&query_place_id=ChIJdW8qQ3HjwDsR87E24j16hzU","4.8","Maharashtra"
"Suyash Hospital","Madha","Madha, Maharashtra 413209, India","+91 2183 234 804","https://lh5.googleusercontent.com/p/AF1QipN4noL08crNZvbXMEC9B9_chGu9SRVDFjckscz2=w428-h240-k-no",,"21","Hospital","https://www.google.com/maps/search/?api=1&query=Suyash%20Hospital&query_place_id=ChIJE9_1gWVFxDsRGAY4PbAc2do","4.6","Maharashtra"
"Sai Roop Hospital","Kudal","9/3, MIDC,, Kudal, Maharashtra, India","+91 94226 33622","https://lh5.googleusercontent.com/p/AF1QipMQfBULJmrCTriOte5lscvZEa7Ou1fF7Xr0IEjG=w408-h306-k-no","http://www.sairoopdeaddiction.in/","22","Hospital","https://www.google.com/maps/search/?api=1&query=Sai%20Roop%20Hospital&query_place_id=ChIJLVGQjjUPwDsRhNo8Fhc7JYU","4.6","Maharashtra"
"Dr Dilip Mahajan Navjeevan Hospital","Jalgaon","Khwajamiya Rd, Ganesh Colony, Jalgaon, Maharashtra 425001, India","+91 94235 39901","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GgiLi0VMl209V6RRgHjuEw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=152.77402&pitch=0&thumbfov=100",,"12","Hospital","https://www.google.com/maps/search/?api=1&query=Dr%20Dilip%20Mahajan%20Navjeevan%20Hospital&query_place_id=ChIJb9wEm7gP2TsR9D1DrGfxtZs","4.1","Maharashtra"
"Dr Dixit Lifestyle Free Counselling Centre, Kudal","Kudal","Vijaya Patankar Library, Sane Guruji Hall, near Kudaleshwar Mandir, Laxmi Wadi, Rawoolwadi, Kudal, Maharashtra 416520, India",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FhLWj1STGzr7l3HZ84D2Eg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=237.22893&pitch=0&thumbfov=100",,"21","Medical group","https://www.google.com/maps/search/?api=1&query=Dr%20Dixit%20Lifestyle%20Free%20Counselling%20Centre%2C%20Kudal&query_place_id=ChIJuZxeVpcPwDsRu-2lJf5nAmw","5","Maharashtra"
"Swara Clinic kurduwadi by pass","Kurduvadi","Kurduwadi barshi by pass road Kurduwadi front of trimurti hotel, Maharashtra 413208, India",,"https://lh5.googleusercontent.com/p/AF1QipOgrVEEDFCofpD35jHcfoz0NR5lProcKh4_S0cD=w426-h240-k-no",,"7","Medical clinic","https://www.google.com/maps/search/?api=1&query=Swara%20Clinic%20kurduwadi%20by%20pass&query_place_id=ChIJiWRMGRxdxDsR4_Q7uWASBzI","5","Maharashtra"
"Kalbhairav Diagnostic centre","Gadhinglaj","Doctor's Colony, Gadhinglaj, Maharashtra 416502, India",,"https://lh5.googleusercontent.com/p/AF1QipPThGlGKdG59Nfl_EcTdEELUWL_HKdEl4ng22eg=w408-h240-k-no-pi-10-ya61.300007-ro-0-fo100","https://book-appointment.healthplix.com/dr-dr-amar-pednekar-gadhinglaj-kolhapur","4","Doctor","https://www.google.com/maps/search/?api=1&query=Kalbhairav%20Diagnostic%20centre&query_place_id=ChIJjypusL2PwDsRE-dPKpQL_gw","4.4","Maharashtra"
"Swayam Counselling","Ajara","Subhash Galli, Ajara, Maharashtra 416505, India",,"https://lh5.googleusercontent.com/p/AF1QipNwytm1IBndUBL2rHXrRebgXvlg1oNR2knbicVb=w425-h240-k-no",,"3","Hospital","https://www.google.com/maps/search/?api=1&query=Swayam%20Counselling&query_place_id=ChIJw0fbjJd9wDsR6Ua-ChLIsmk",,"Maharashtra"
"Kamate multispeciality hospital & Research Centre,Gadhinglaj","Gadhinglaj","Church Rd, Gandhinagar, Gadhinglaj, Maharashtra 416502, India","+91 81800 25339","https://lh5.googleusercontent.com/p/AF1QipMdBTrOvIl1zsww7sP3hMDRLs1vIxrRz-H-Qi9D=w426-h240-k-no",,"2","Hospital","https://www.google.com/maps/search/?api=1&query=Kamate%20multispeciality%20hospital%20%26%20Research%20Centre%2CGadhinglaj&query_place_id=ChIJww9PMlqPwDsRsma8dhoKsaM","4.9","Maharashtra"
"Manomay Hospital (Dr.Rakesh Belgudri, Psychiatrist MBBS, DPM) मनोमय हॉस्पिटल(डॉ.राकेश बेळगुद्री, मानसोपचरतज्ज्ञ)","Gadhinglaj","Doctor's Colony, near Dr. Chetan Patil (City Care)Hospital, Gadhinglaj, Maharashtra 416502, India","+91 2327 222 485","https://lh5.googleusercontent.com/p/AF1QipOpWyCepqZWrss5pCinkaDsxqG5TXzWjBJWgjMi=w408-h306-k-no",,"1","Psychiatric hospital","https://www.google.com/maps/search/?api=1&query=Manomay%20Hospital%20(Dr.Rakesh%20Belgudri%2C%20Psychiatrist%20MBBS%2C%20DPM)%20%E0%A4%AE%E0%A4%A8%E0%A5%8B%E0%A4%AE%E0%A4%AF%20%E0%A4%B9%E0%A5%89%E0%A4%B8%E0%A5%8D%E0%A4%AA%E0%A4%BF%E0%A4%9F%E0%A4%B2(%E0%A4%A1%E0%A5%89.%E0%A4%B0%E0%A4%BE%E0%A4%95%E0%A5%87%E0%A4%B6%20%E0%A4%AC%E0%A5%87%E0%A4%B3%E0%A4%97%E0%A5%81%E0%A4%A6%E0%A5%8D%E0%A4%B0%E0%A5%80%2C%20%E0%A4%AE%E0%A4%BE%E0%A4%A8%E0%A4%B8%E0%A5%8B%E0%A4%AA%E0%A4%9A%E0%A4%B0%E0%A4%A4%E0%A4%9C%E0%A5%8D%E0%A4%9C%E0%A5%8D%E0%A4%9E)&query_place_id=ChIJZQmnmgqPwDsR_U6RoYSrrBM","5","Maharashtra"
"Dr. Shweta Morwal Thakur","Washim","Gulati Layout, Hingoli Naka, Pusad Naka, Washim, Maharashtra 444505, India",,"https://lh5.googleusercontent.com/p/AF1QipOB58pMG5pXl19Gu9eIyc3rlFAvTW3aauC32sC7=w408-h408-k-no","https://drshwetamorwalthakur.getmy.clinic/?utm_source=gmb&utm_medium=web&utm_campaign=tu","10","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr.%20Shweta%20Morwal%20Thakur&query_place_id=ChIJvZlp9yrj0DsRwCquDnuRDSs","5","Maharashtra"
"Awachar Mansopchar Kendra, Vitthalwadi, Washim","Washim","Manasaukhya Mansopchar Kendra, Vitthalwadi, Washim, Maharashtra 444505, India",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9DecchUAhrn6vtsD9FSRSw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=295.36914&pitch=0&thumbfov=100",,"9","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Awachar%20Mansopchar%20Kendra%2C%20Vitthalwadi%2C%20Washim&query_place_id=ChIJgyZIeVbj0DsR6OqH7QzMTfU","5","Maharashtra"
"Dr. S. A. Bardapurkar","Ambajogai, Ambajogai Rural","Prashant Nagar, Nr. Yogeshwari primary school, Ambajogai, 443Maharashtra, 431517, India",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iz-suoy_isHwGkuW28_d-w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=286.3423&pitch=0&thumbfov=100",,"15","Doctor","https://www.google.com/maps/search/?api=1&query=Dr.%20S.%20A.%20Bardapurkar&query_place_id=ChIJ6SIWeHlfxTsRpguNzm49Mto","5","Maharashtra"
"Siddhivinayak multispeciality hospital","Velu, Dhangarwadi","At.Post Velu, Pune Satara Road Behind Central Bank, Taluka Bhor, Velu, Maharashtra 412205, India","+91 80 4805 2901","https://lh5.googleusercontent.com/p/AF1QipMgcL7v9De3NRJjRF5klBj6TA21UGsZHFwo7YVL=w408-h329-k-no","https://siddhivinayakmultispecialityhospital.nowfloats.com/","25","Hospital","https://www.google.com/maps/search/?api=1&query=Siddhivinayak%20multispeciality%20hospital&query_place_id=ChIJ_av3HMdZwjsRcWVUZQdwNAw",,"Maharashtra"
"Chhatrapati Superspeciality Hospital","Pune","Gat No. 254, Nasrapur, Pune - Satara Road, Taluka - Bhor, Pune, Maharashtra 412213, India","+91 91680 06999","https://lh5.googleusercontent.com/p/AF1QipPZO9lQ9OCsVuUbv8qsfe7QA9zikv7TRM9X2lQw=w533-h240-k-no",,"24","Hospital","https://www.google.com/maps/search/?api=1&query=Chhatrapati%20Superspeciality%20Hospital&query_place_id=ChIJHX58uA5ZwjsRgTLH3-VF1U0","4.3","Maharashtra"
"Anandi hospital and ICU","Shirwal","Rd to Palshi Village, beside Kedareshwar Rudra, Shirwal, Maharashtra 412801, India","+91 82373 81635","https://lh5.googleusercontent.com/p/AF1QipPWWrIurS4wKNl_6BGoE7alciYemnqi6rZcL39y=w427-h240-k-no",,"23","Hospital","https://www.google.com/maps/search/?api=1&query=Anandi%20hospital%20and%20ICU&query_place_id=ChIJPaOoDPb3wjsRIgAC7ncfjfU","4.8","Maharashtra"
"MANA SAJJANA l BEST PSYCHIATRIST IN PIMPLE SAUDAGAR,BHOSARI,PIMPRI CHINCHWAD","Pimpri-Chinchwad","Amenity Building, ROSE ICON, Office No 303, 3rd Floor, Kunal Icon Rd, Pimple Saudagar, Pimpri-Chinchwad, Maharashtra 411027, India","+91 80 4803 1534","https://lh5.googleusercontent.com/p/AF1QipMc3A9CHf5z_78tJGUQEbWagbvcjsznbfbOusU=w408-h640-k-no","https://www.dradityapatilpsychiatrist.com/","20","Psychiatrist","https://www.google.com/maps/search/?api=1&query=MANA%20SAJJANA%20l%20BEST%20PSYCHIATRIST%20IN%20PIMPLE%20SAUDAGAR%2CBHOSARI%2CPIMPRI%20CHINCHWAD&query_place_id=ChIJWx-woBG5wjsRbY9x34Dek7o","4.9","Maharashtra"
"Dr. Supriya Lonkar","Pune","73.796415, R Qube Building, 18.486121, Warje Atul Nagar Rd, AtulNagar Phase I, Atul Nagar, Warje, Pune, Maharashtra 411058, India","+91 93222 10590","https://lh5.googleusercontent.com/p/AF1QipOdnhfkdqCewl86rV1OdsbCqKq7UcjWh-OUtzs3=w408-h543-k-no","http://www.neuropsychiatrypune.in/","19","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr.%20Supriya%20Lonkar&query_place_id=ChIJRXs7FtO_wjsRS4tPLiJoFKk","5","Maharashtra"
"Dr. Aditya Patil l Psychiatrist l Pimple Sudagar l Pimpri- Chinchwad","Pimpri-Chinchwad","Office No. 303, Third Floor, Commercial Building, ROSE ICON, Kunal Icon Rd, above RBL Bank, Pimple Saudagar, Pimpri-Chinchwad, Maharashtra 411027, India","+91 73978 25375","https://lh5.googleusercontent.com/p/AF1QipPH2Gc5SAHIKADOgOb_pEySEyEGi6E0kRNOSSZ1=w408-h306-k-no","https://www.dradityapatilpsychiatrist.com/","18","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr.%20Aditya%20Patil%20l%20Psychiatrist%20l%20Pimple%20Sudagar%20l%20Pimpri-%20Chinchwad&query_place_id=ChIJEeCEpkXBwjsR-ow1U5lS0zA","4.9","Maharashtra"
"Mann ki baat - Psychiatrist and Deaddiction specialist","Pune","Gulab Pavilion, behind deccan Gymkhana, near Shegaon kachori centre, Pulachi Wadi, Deccan Gymkhana, Pune, Maharashtra 411004, India","+91 90046 70789","https://lh5.googleusercontent.com/p/AF1QipNi5o07C3G-xxf3597UcQIiWkRVYEnBB_A61Fcv=w427-h240-k-no","http://www.drsagarmundada.com/","17","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Mann%20ki%20baat%20-%20Psychiatrist%20and%20Deaddiction%20specialist&query_place_id=ChIJjSX-k7vBwjsRUSyjDO8lTHE","4.9","Maharashtra"
"Dr. Bhailume Neuropsychiatry Clinic","Pune","1195/8, Ghole Rd, near Bafna Motors, Sud Nagar, Shivajinagar, Pune, Maharashtra 411005, India","+91 97661 89091","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rn31iHzks8q20k1AfK3xCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=348.83722&pitch=0&thumbfov=100",,"16","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr.%20Bhailume%20Neuropsychiatry%20Clinic&query_place_id=ChIJcarbWzjBwjsRUW7FoksrntM","4.9","Maharashtra"
"Mind Wellness Center - Dr Kelkar - Psychiatrist and Sexologist","Pune","Kumar Millennium, Paud Rd, near Shiv Tirth Nagar, Pratik Nagar, Jay Bhavani Nagar, Kothrud, Pune, Maharashtra 411038, India","+91 98225 70101","https://lh5.googleusercontent.com/p/AF1QipNb-XhggLPz-OKndQu_X_r9dDuLFYKtbPN4qv01=w408-h408-k-no","http://www.deepakkelkar.in/","15","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Mind%20Wellness%20Center%20-%20Dr%20Kelkar%20-%20Psychiatrist%20and%20Sexologist&query_place_id=ChIJeRZKzPK_wjsRUk9jDg3eEyk","4.9","Maharashtra"
"Dr Dnyanda Deshpande | Eikyam | Psychiatrist in Pune | Child Psychiatrist in Pune | Adult Psychiatrist in Pune","Pune","Shreeyash Hospital, Second Floor Smart Neuro Psychiatry Clinic Opposite Chitale Bandhu Mithaiwale Garware Bridge, Deccan Gymkhana, Pune, Maharashtra 411004, India","+91 87671 28097","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5lNiWKbcAKWmpANn3DJsWg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=336.38107&pitch=0&thumbfov=100","http://www.eikyam.in/","14","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr%20Dnyanda%20Deshpande%20%7C%20Eikyam%20%7C%20Psychiatrist%20in%20Pune%20%7C%20Child%20Psychiatrist%20in%20Pune%20%7C%20Adult%20Psychiatrist%20in%20Pune&query_place_id=ChIJJ6xyubK_wjsR79nBrDuMDkU","4.8","Maharashtra"
"Om Mind Care","Pune","Axis Bank Building, Shop Np 18, Speciality Business Center, SBI Bank, Balewadi, Pune, Maharashtra 411045, India","+91 98117 21963","https://lh5.googleusercontent.com/p/AF1QipO2FkWTZ-88OhttA9Ki38EoGA4YEyv68B5FHc8Z=w408-h285-k-no","http://www.ommindcare.com/","13","Psychotherapist","https://www.google.com/maps/search/?api=1&query=Om%20Mind%20Care&query_place_id=ChIJYypnu2-5wjsRkzoCNy9hfK0","4.9","Maharashtra"
"Dr. Ankit Patel MD, Trimurti Mind and Emotions Clinic | Psychiatrist in Pune","Pune","A3, Ashiyana Park, Opposite to Lane no 5, N Main Rd, Koregaon Park, Pune, Maharashtra 411001, India","+91 80075 68745","https://lh5.googleusercontent.com/p/AF1QipMmeYMAY3NZN7TezjAnjq104DFDuJQmUqngRTu2=w408-h408-k-no","https://drankitpatel.com/","12","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr.%20Ankit%20Patel%20MD%2C%20Trimurti%20Mind%20and%20Emotions%20Clinic%20%7C%20Psychiatrist%20in%20Pune&query_place_id=ChIJZWYT0wXBwjsR-fKRZ1g15XY","4.8","Maharashtra"
"Dr. Neha Gupta (Giri) Cognivia Psychiatry| Best Psychiatrist in PCMC and Pune","Pune, Pimpri-Chinchwad","Unit No 405, 4th Floor, Shree Ganesh Ace Arcade Above Mahindra Showroom, Opposite Mirchandani Palms, Pimple Saudagar, Rahatani, Pune, Maharashtra 411017, India","+91 91569 99844","https://lh5.googleusercontent.com/p/AF1QipNVK3wN0IUMa8rDi2VzrJJAex22FAWw9NsURf1b=w426-h240-k-no","http://www.drnehagupta.com/","11","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr.%20Neha%20Gupta%20(Giri)%20Cognivia%20Psychiatry%7C%20Best%20Psychiatrist%20in%20PCMC%20and%20Pune&query_place_id=ChIJ_Sm7Nma5wjsRedFAqL-lOro","4.9","Maharashtra"
"Dr Swapnil Deshmukh MBBS,MD","Pune","Shreeyash Hospital, opposite Chitale Bandhu Mithaiwale, Deccan Gymkhana, Pune, Maharashtra 411004, India","+91 99232 91312","https://lh5.googleusercontent.com/p/AF1QipMF0Eeah866ynFUIc_4QKSZL2JkfuiYbJ1Hh5yq=w408-h306-k-no","http://www.smartclinicpune.com/","10","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr%20Swapnil%20Deshmukh%20MBBS%2CMD&query_place_id=ChIJM36nEIi_wjsR5MOoLxSJE2Q","4.8","Maharashtra"
"Dr Sushil Deshmukh MBBS MD Psychiatry","Pune","Sathe Hospital Above Deccan Gymkhana Post Office Near Garware Bridge, Deccan Gymkhana Rd, Pune, Maharashtra 411004, India","+91 82378 16704","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ritX-KpRIL0mLm4DMLiLYA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=111.285255&pitch=0&thumbfov=100",,"9","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr%20Sushil%20Deshmukh%20MBBS%20MD%20Psychiatry&query_place_id=ChIJe0i6PBK_wjsRhi5VwxTDUbA","5","Maharashtra"
"Dr. Nitin Dalaya M.D. Psychiatry","Pune","78/2/2, Patang Plaza, B/H, Bharati Vidyapeeth Rd, Chandrabhaga Nagar, Katraj, Pune, Maharashtra 411046, India","+91 95525 03202","https://lh5.googleusercontent.com/p/AF1QipNqr6elrPdaab_oEGRsYgpfdyPjZytdeIN3RxV9=w408-h725-k-no","http://www.nityanandrehab.com/","8","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr.%20Nitin%20Dalaya%20M.D.%20Psychiatry&query_place_id=ChIJ____P8HqwjsRCBZm78s3TUU","4.7","Maharashtra"
